residence_type,num_tenants,season,num_appliances,num_occupants,size_value,size_unit,solar_kwh,daily_kwh,monthly_kwh,hourly_kwh
cottage,10,autumn,78,14,1337.3387807756872,ft2,44.20018016389722,13.814573488348667,422.90024719802074,0.5984051239955251
cottage,24,summer,33,87,1442.8915710934116,ft2,17.51661047708594,128.29266130832227,3976.186186586308,5.277488349745793
town house,44,summer,30,49,264.8862166415964,m2,27.158388182549825,88.43756055652759,2725.6608254500784,3.6537145790523526
cottage,16,winter,23,93,31.429636466432036,m2,31.860325914696514,124.0787406404572,3673.7411504275,5.24152065923348
apartment,58,autumn,22,67,299.1961093712017,m2,15.004881438432063,92.23431570091819,2830.884666846814,3.908196121775314
town house,1,spring,48,56,169.66370874446815,m2,39.11762657985977,65.82945113487116,1921.5955311625987,2.764768032253067
detached house,12,autumn,11,52,391.76671102801953,m2,41.60653308587257,64.60206284613942,1961.0224352528955,2.5952849325203093
town house,5,spring,85,21,3076.590738953607,ft2,5.103568780246506,74.0080393415424,2196.8762846476084,3.0232572294984426
apartment,30,winter,52,57,530.8712676713017,ft2,22.435624551085237,92.71328172268517,2810.8201011158358,3.8290797836811787
cottage,77,summer,92,69,691.8214614655095,ft2,44.66263807237749,98.10601691985754,2925.9627069014396,4.0791657534271275
detached house,18,summer,51,97,62.622199561938665,m2,43.298253590467915,118.1437267601925,3428.302496015076,4.860134724149389
apartment,99,winter,31,55,382.47023616001917,m2,32.67620063431435,126.42012330334627,3724.659596756872,5.255189451460316
cottage,27,winter,52,94,283.09907025050745,m2,46.660486792080846,164.49603566236704,4784.329768752354,6.942366247839727
cottage,5,autumn,16,95,188.2142226969062,m2,6.4586935823905955,113.974117392062,3402.644829048373,4.768963351845517
town house,34,winter,83,53,1121.3695494829176,ft2,7.0926760706718035,118.35999011433431,3631.3013717006625,4.942607586211982
detached house,75,spring,73,44,353.2467061812472,m2,39.44935801778069,79.28139977899292,2416.1794257586034,3.252513886507114
town house,11,autumn,15,15,1125.6438784366055,ft2,41.60003207370773,0.4637815894580439,14.181431989641458,-0.0626250064415402
cottage,8,summer,59,27,291.47131009605243,m2,48.87161131926422,56.57594169051051,1732.0384695515588,2.2959210824941194
cottage,85,autumn,54,88,3362.970127679171,ft2,10.862212666395424,124.09875991177573,3691.1785703575842,5.086812205588605
apartment,60,spring,21,14,1496.4291021441832,ft2,31.006299565866307,17.11326294482031,513.6041281311191,0.7168043858129217
detached house,35,spring,13,40,216.81845275313765,m2,39.64987782813495,44.1749481526016,1325.995104578751,1.8598171299121014
detached house,76,spring,77,70,1211.0053976492227,ft2,13.421974429740903,101.25228893935092,2959.24162217559,4.1705808748319875
town house,85,spring,27,25,170.2039732585343,m2,31.015671935639443,35.62913074684683,1075.8673594075676,1.4919430814474086
apartment,36,summer,52,98,4166.708581677699,ft2,38.306701463435765,166.44167836770922,5066.544534950171,7.008519622799498
detached house,57,autumn,25,65,3083.4426533280866,ft2,12.86697068866082,88.77328296626081,2682.900444200411,3.796771657378229
apartment,2,summer,66,3,3694.6843082622795,ft2,22.533804615008485,51.41094443180996,1567.6190149572376,2.1806432021962094
apartment,31,summer,5,25,2475.9355612057107,ft2,12.980328608142479,56.88939911575842,1663.3198799644615,2.36164960462535
detached house,60,spring,36,75,118.44470459600177,m2,54.17657426571592,70.37748532520797,2148.1191683252623,2.969300434077478
detached house,20,spring,55,87,3162.067392515437,ft2,14.207932915799507,134.7687853564955,3964.3963531682593,5.682956555704544
town house,100,summer,44,93,215.21014549250958,m2,7.250077559147819,161.33877385657053,4961.75677080351,6.622087503800911
apartment,98,winter,62,86,95.43408119961171,m2,2.109318691628621,164.06327835355367,4838.2035404044755,6.91007338328789
cottage,26,winter,19,8,182.5990591587378,m2,2.6972083446810102,44.15848666876964,1324.0473916269807,1.8127076035024152
town house,40,summer,45,73,2851.2629413047284,ft2,11.495174098009016,136.05530039615874,4078.1940362176874,5.642222702093073
town house,19,spring,76,12,302.07278697242816,m2,36.49251067841714,41.74007618874817,1232.905875186761,1.7214234425685446
cottage,51,spring,34,8,119.99169447943014,m2,1.0589924706673592,32.59700990715476,968.8945891211647,1.374212953070236
town house,13,winter,16,70,3811.707001488138,ft2,17.20463548542883,144.89073031336477,4255.613676122276,5.981551050371927
town house,40,winter,85,48,170.43390961763086,m2,3.49001347939796,124.57191822128063,3754.622703340541,5.176255890818812
town house,56,autumn,78,65,130.3205856203169,m2,24.219526217950058,82.27339896561823,2536.1644079930325,3.4543221505589874
detached house,62,spring,69,86,102.19442051787817,m2,2.9146042697914565,123.95476813948454,3673.1783124916387,5.175710568275555
town house,60,autumn,80,7,327.5433937291002,m2,36.45250659724968,32.949005677943425,989.0014802885803,1.3919159622990493
apartment,23,spring,78,53,1733.4304891924169,ft2,41.30545593114091,68.79906208296492,2113.7659558595965,2.8504291511711437
cottage,80,summer,75,84,208.85764031853583,m2,43.88025297862581,128.9404884938489,3855.965062633919,5.4072058515335035
apartment,70,summer,51,45,112.44333471863399,m2,13.460603918775305,79.1137694801457,2425.8275909314457,3.3492278677728806
cottage,76,spring,2,53,3055.3770742872102,ft2,52.1100097177046,55.447117933724456,1657.4685717903842,2.3601185461799883
apartment,47,autumn,60,50,3433.4990344165017,ft2,41.41729003985559,65.83206390467508,1967.0939936397015,2.764383174336952
detached house,90,autumn,28,91,1674.728933540751,ft2,3.3990131579892235,111.70941089525225,3274.703283050807,4.701503417738361
town house,39,spring,78,5,379.67937258741875,m2,26.446002522085625,48.92746274722971,1431.126213222313,2.082197310340308
cottage,81,summer,47,88,444.8287518948511,ft2,46.06538960234887,105.08342857363681,3175.93577753963,4.512301585902407
detached house,21,winter,91,82,79.18894821139493,m2,18.653635603213786,151.85544960335724,4655.078247221395,6.3882137536423205
cottage,25,autumn,60,82,247.8512016773816,m2,22.893526434435888,103.99963125886012,3044.153755911899,4.328880762287407
apartment,53,summer,56,42,289.5205389579005,m2,37.77622963779257,81.57683462717085,2514.213370861473,3.3534508117647754
town house,56,spring,92,52,1321.299700960699,ft2,3.328852806953868,94.32356403016696,2803.0850008154107,3.9170914885190014
cottage,75,summer,48,37,235.00630584979893,m2,58.016102430475044,54.072322222753776,1614.0866338569435,2.236424183168075
cottage,30,summer,38,26,1590.9379826899099,ft2,10.468860636583672,58.23786960016157,1793.080339584991,2.452149028393025
detached house,88,winter,38,88,235.01302087998837,m2,1.6003199787756195,176.6258052035225,5438.766515380307,7.324395737887306
detached house,33,spring,88,51,273.9512407727734,m2,0.31937892242521526,111.05884553401022,3337.2869623624492,4.687060755826446
apartment,54,summer,76,73,389.93897982055125,m2,23.973262499963745,153.9436421489023,4549.5780294547385,6.344840272576166
cottage,94,winter,17,11,198.60783820783797,m2,53.05520192852266,14.562433277447445,427.3182792333443,0.5251417964111561
detached house,54,winter,50,79,269.8399349004108,m2,49.18572475307574,138.0192871661941,4077.525896929479,5.744047831528486
apartment,69,spring,38,66,2625.0446350534944,ft2,54.7227478949817,70.15721314152586,2144.092466542851,2.881089261770468
detached house,91,summer,65,100,1587.6269952359128,ft2,32.026939159733935,152.29203761572097,4515.334280176784,6.282589874622492
apartment,98,spring,6,14,123.63372872815653,m2,26.92477403250986,12.61634090191216,383.3995344948979,0.4938273731627645
apartment,50,winter,72,55,395.51216704554776,m2,23.15165856640767,147.4005400980324,4332.161076106125,6.103614879297403
detached house,42,spring,75,52,106.53537382956067,m2,2.7850845474783514,89.35896648296035,2676.9272081566946,3.723796986685059
apartment,20,autumn,23,54,322.4018488174676,m2,54.57127537830922,51.01830102274383,1515.4584515053075,2.094739003198613
cottage,54,spring,16,6,84.23733467768157,m2,29.770565537083648,0.3117371913741943,9.354367932278198,-0.013967668271912197
cottage,92,winter,63,48,327.6099696636628,m2,27.304045863090607,122.08228210496176,3679.5466246249143,5.086518468462342
detached house,49,summer,26,30,1062.6085692187849,ft2,30.91004922084704,37.30464569589744,1155.767680707755,1.6050723158658313
detached house,35,spring,95,62,387.8479582859818,m2,47.649271086852025,103.6178499221238,3191.4080276322165,4.390947686696264
detached house,11,spring,78,24,283.8154329325714,m2,13.468265158953836,66.78590052446866,2029.7392539020773,2.7901342333103973
town house,39,autumn,96,44,63.343750160056686,m2,42.594040739695394,46.174608858789824,1353.2617461375748,1.9352191917214354
detached house,24,winter,54,63,286.475534199834,m2,42.64618445124197,123.02239464815752,3793.771632298348,5.116773759475104
cottage,98,autumn,94,7,253.33968222917417,m2,50.97316693549097,20.799667288292675,640.3213379542693,0.8907152346818153
cottage,53,winter,2,79,154.89211127676464,m2,0.5210159078322008,136.12742612269233,4189.104668898415,5.691487056474721
cottage,14,spring,29,72,1361.3372998717416,ft2,10.223732594107924,92.9498504919667,2784.594756116529,3.9392028213196997
detached house,7,spring,1,6,295.9414892468163,m2,28.262811122685328,20.768047742693476,609.3638747887392,0.7709000911544567
detached house,86,summer,68,7,304.3037079914503,m2,51.032423247688705,41.1479513203503,1255.3748818210727,1.7027730844956521
cottage,94,spring,52,86,151.0661641124385,m2,57.907011697679046,87.52529434329566,2606.2433222444415,3.663846757760368
town house,77,autumn,29,29,354.20403101061635,m2,35.69211688076408,47.65521652599377,1414.8422321603691,1.9843198240393016
apartment,13,winter,31,87,129.46607098874176,m2,12.728038525381209,148.12714974727476,4411.458194056787,6.1250059211983094
cottage,10,spring,65,50,55.849837610680076,m2,11.07508174947874,70.12358161885369,2111.9919266810607,2.856847566823547
detached house,20,autumn,19,35,251.9511025862041,m2,38.36663723917604,38.12456428587646,1131.0428844969294,1.6288396332129622
detached house,76,autumn,52,28,69.61611194769797,m2,12.604148823564277,38.09910432344411,1157.4447400465024,1.5496163876236837
detached house,77,autumn,62,66,1424.7731911628207,ft2,33.18524543525317,69.39584387797836,2102.37815127233,2.8037484703404854
detached house,84,spring,24,11,2342.862613994403,ft2,50.08871574863413,5.921932187006268,177.7629332063531,0.28957581745908945
detached house,10,autumn,23,41,135.9530602722001,m2,23.3891789077254,44.39349899315063,1292.2035920143423,1.8726782697369129
cottage,16,autumn,36,35,109.54864669541642,m2,22.708331384515752,38.13304466820296,1177.284743258963,1.5830831563022116
apartment,91,autumn,60,16,3123.4578379071954,ft2,2.168420213464426,59.295094201039674,1768.3808716098335,2.424901345405268
cottage,93,summer,26,36,2501.4235957810765,ft2,15.245074705473293,75.83710784970049,2267.4465883782163,3.1542074215689957
cottage,73,autumn,38,53,3667.391385128616,ft2,41.89148757715647,64.60299521287125,1932.408993583984,2.7525708472289288
cottage,11,summer,55,68,245.0586500225267,m2,21.623474707931788,120.75632104668374,3590.0921769859488,4.950778412643715
detached house,7,summer,19,9,208.875468356298,m2,9.497935037395317,36.7608418053045,1115.6612512858296,1.4535028610507077
town house,6,winter,57,88,126.66485009599164,m2,6.346064025619627,160.14327818012396,4648.612718091485,6.641248324692877
cottage,70,summer,14,88,3477.4374754720516,ft2,5.703202689042534,156.54640915847892,4813.335050243107,6.521434863930295
detached house,85,winter,15,70,102.84227316881588,m2,39.54800598707371,93.92565615180966,2743.087333730471,3.8887544114312136
detached house,64,spring,24,93,119.6245120600693,m2,36.75728872761292,97.90400537228687,3034.968101832741,4.111474385936971
apartment,27,winter,29,43,341.3877807986359,m2,31.111260336125095,100.94758103391453,3054.2866941931434,4.260590906968856
cottage,76,autumn,3,83,304.24123451980813,m2,30.019586889548364,90.57144459456194,2638.5719709602113,3.787748630170454
cottage,6,summer,97,73,256.7631909224226,m2,9.188211161272296,151.75178676790546,4571.503473694278,6.3510127325172
cottage,83,spring,31,57,44.40059639103217,m2,30.036253485605236,59.07146914907681,1752.2142814061901,2.4749161921460505
detached house,90,spring,81,18,77.0853187653488,m2,3.5962665960227946,48.32667378003371,1493.5883575055643,2.0140868120471707
cottage,72,winter,91,56,2314.0723148812804,ft2,55.55150751616127,107.45844213917866,3278.6582965465436,4.412757154141709
cottage,88,summer,81,91,306.14540168866966,m2,3.4816532401564104,182.90215273679175,5489.6305780968205,7.5695234453195255
apartment,59,summer,84,99,201.7173197509746,m2,25.411811693635112,165.86926754370103,4952.782483693612,6.843673557138946
cottage,47,autumn,11,45,391.7894904736095,ft2,0.03426338419033392,52.25075612899575,1619.3417302265339,2.169689598960102
cottage,33,summer,38,25,1056.8000980240038,ft2,47.16902632699467,23.206089482358884,703.9513445778108,0.9785342966610054
town house,93,spring,75,75,247.8436788594807,m2,9.970211312137803,125.18515478359676,3759.042237422589,5.143584996744129
detached house,70,summer,58,8,286.86031208455677,m2,55.494961069300686,27.272973892033946,812.6224819187688,1.1400036645231815
town house,20,autumn,1,16,42.36847570340462,m2,2.638664871633871,18.590113225096243,551.1813476692816,0.7308272346326663
detached house,96,spring,57,57,46.03274878038512,m2,49.24724007386561,48.01070403910325,1460.045783493144,1.9469860344524592
detached house,6,spring,81,100,126.6847427188543,m2,39.39826876893529,120.00994340819759,3621.3925735864727,4.969146837846863
detached house,59,summer,83,33,60.89562729302902,m2,14.984143133153431,69.54902438139449,2134.9025626414045,2.8418521909741847
apartment,20,autumn,39,45,230.52010591154493,m2,12.145176553835693,66.84023934279966,2012.3672034139317,2.815342928514617
apartment,67,winter,24,33,75.76973332397178,m2,21.46067600262134,53.309402281980496,1608.0601428533578,2.212824874180074
apartment,42,winter,31,45,269.84115391352634,m2,49.70417299052129,79.98833148874392,2396.027512269216,3.3736078482137093
apartment,44,spring,30,1,317.57336814380716,m2,51.71739290012733,5.541248852410236,169.1479616068156,0.20871055124511304
apartment,68,spring,35,60,4188.144253557791,ft2,10.517122771459546,109.10221214608043,3254.517281107661,4.5256412029925
apartment,76,spring,31,60,380.9105758059543,m2,21.20688238105984,101.33408780741462,3111.3495918396547,4.315922790682949
detached house,39,summer,46,32,131.1451055870529,m2,14.249483034135233,63.146806522620814,1872.5610536697613,2.549963914858517
cottage,100,summer,5,27,40.88155297057395,m2,7.358570858273874,36.739802952205395,1116.3481010615542,1.595049185179543
town house,50,winter,28,77,1634.8505426235338,ft2,38.78696325173568,117.31176760336056,3611.553249680941,4.970716518688982
detached house,17,summer,32,19,3144.544782447087,ft2,20.75226139413212,59.29762412634468,1810.8396054536922,2.50902521341077
cottage,1,autumn,16,5,52.126447430839534,m2,13.523042686580046,5.505331466065589,163.42695529094877,0.212865287617515
apartment,21,summer,88,5,163.0936833384286,m2,51.95986641011858,18.40378209293792,559.7082988832979,0.8381693574594005
detached house,70,spring,68,89,140.27278259235555,m2,44.89907585421399,98.44921190294998,2895.78212893401,4.08596242796175
detached house,54,summer,92,37,111.15788525302138,m2,46.42566892178055,60.64136796976518,1765.6540910952458,2.4914343861213464
detached house,34,summer,57,11,3135.188091344915,ft2,2.351753470996809,69.09747752625645,2113.191812201037,2.859648146384436
